query_filename_left	query_filename_right	distance
CLA_JM_H27_7_G6.mzML	CLA_AA_H284_7_G1.mzML	0.9478949894281093
CLA_AA_H149_7_G3.mzML	CLA_AA_H284_7_G1.mzML	0.9276898473937812
CLA_AA_H117_5_E8.mzML	CLA_AA_H284_7_G1.mzML	0.9629056743950228
CLA_AA_H284_3_C1.mzML	CLA_AA_H284_7_G1.mzML	0.30336945398076365
CLA_JM_H23_8_H11.mzML	CLA_AA_H284_7_G1.mzML	0.8348319721969333
CLA_AA_H284_A1.mzML	CLA_AA_H284_7_G1.mzML	0.3861085233544622
CLA_AA_H284_5_E1.mzML	CLA_AA_H284_7_G1.mzML	0.3263669302913922
CLA_JM_H23_3_C12.mzML	CLA_AA_H284_7_G1.mzML	0.8944499172698127
H4_GB1_C9_5_E9.mzML	CLA_AA_H284_7_G1.mzML	1.0
H4_GB1_C9_3_C9.mzML	CLA_AA_H284_7_G1.mzML	0.9781312991579653
CLA_JM_H23_7_G11.mzML	CLA_AA_H284_7_G1.mzML	0.8252344815893611
CLA_AA_H222_8_H2.mzML	CLA_AA_H284_7_G1.mzML	0.8906564957898262
CLA_AA_H222_2_B2.mzML	CLA_AA_H284_7_G1.mzML	0.9114385114459904
CLA_AA_H222_4_D2.mzML	CLA_AA_H284_7_G1.mzML	0.8505215023843563
CLA_AA_H149_4_D3.mzML	CLA_AA_H284_7_G1.mzML	0.93806198957385
CLA_JM_H27_4_D6.mzML	CLA_AA_H284_7_G1.mzML	0.9315714240764391
CLA_AA_H149_2_B3.mzML	CLA_AA_H284_7_G1.mzML	0.9199839951983995
DSM_105335_8_H5.mzML	CLA_AA_H284_7_G1.mzML	0.9019607843137255
CLA_AA_H117_6_F8.mzML	CLA_AA_H284_7_G1.mzML	0.9443585115925343
CLA_JM_H27_2_B6.mzML	CLA_AA_H284_7_G1.mzML	0.8973571361146586
CLA_JM_H27_8_H6.mzML	CLA_AA_H284_7_G1.mzML	0.9138187183341635
CLA_AA_H149_8_H3.mzML	CLA_AA_H284_7_G1.mzML	0.9270796243169027
DSM_105335_2_B5.mzML	CLA_AA_H284_7_G1.mzML	0.9244745087950639
DSM_105335_4_D5.mzML	CLA_AA_H284_7_G1.mzML	0.90643985142936
BL_178_WT_3A_6_F7.mzML	CLA_AA_H284_7_G1.mzML	0.9327327206003687
CLA_AA_H149_A3.mzML	CLA_AA_H284_7_G1.mzML	0.9393660937409167
CLA_AA_H284_8_H1.mzML	CLA_AA_H284_7_G1.mzML	0.34558948707283865
McC_252_APC_1B1_5_E10.mzML	CLA_AA_H284_7_G1.mzML	0.9110821257463027
CLA_AA_H284_4_D1.mzML	CLA_AA_H284_7_G1.mzML	0.32596891958032437
CLA_AA_H284_2_B1.mzML	CLA_AA_H284_7_G1.mzML	0.2869759040926195
McC_252_APC_1B1_6_F10.mzML	CLA_AA_H284_7_G1.mzML	0.8784216419989219
H4_GB1_C9_8_H9.mzML	CLA_AA_H284_7_G1.mzML	1.0
McC_252_APC_1B1_3_C10.mzML	CLA_AA_H284_7_G1.mzML	0.9080671085808848
H4_GB1_C9_2_B9.mzML	CLA_AA_H284_7_G1.mzML	0.9373775708914851
H4_GB1_C9_4_D9.mzML	CLA_AA_H284_7_G1.mzML	0.9791258569638284
CLA_AA_H222_5_E2.mzML	CLA_AA_H284_7_G1.mzML	0.8687877949477913
DSM_105335_A5.mzML	CLA_AA_H284_7_G1.mzML	0.90643985142936
CLA_AA_H222_3_C2.mzML	CLA_AA_H284_7_G1.mzML	0.8956292848191417
CLA_JM_H27_3_C6.mzML	CLA_AA_H284_7_G1.mzML	0.9330538072995421
CLA_AA_H117_7_G8.mzML	CLA_AA_H284_7_G1.mzML	0.9820712507008881
CLA_AA_H149_3_C3.mzML	CLA_AA_H284_7_G1.mzML	0.9215686274509804
CLA_JM_H27_5_E6.mzML	CLA_AA_H284_7_G1.mzML	0.9157130437626377
CLA_AA_H149_5_E3.mzML	CLA_AA_H284_7_G1.mzML	0.9088495303961284
DSM_105335_5_E5.mzML	CLA_AA_H284_7_G1.mzML	0.9096123092422266
BL_178_WT_3A_7_G7.mzML	CLA_AA_H284_7_G1.mzML	0.9114385114459904
DSM_105335_3_C5.mzML	CLA_AA_H284_7_G1.mzML	0.9096123092422266
CLA_AA_H284_7_G1.mzML	CLA_AA_H117_A8.mzML	0.961531347594359
CLA_AA_H117_A8.mzML	CLA_AA_H117_A8.mzML	0.0
CLA_JM_H23_4_D12.mzML	CLA_AA_H117_A8.mzML	1.0
H4_GB1_C9_7_G9.mzML	CLA_AA_H117_A8.mzML	0.9189891590114618
CLA_JM_H23_2_B12.mzML	CLA_AA_H117_A8.mzML	0.9255057749409552
CLA_JM_H23_5_E11.mzML	CLA_AA_H117_A8.mzML	0.9444349160067523
CLA_AA_H222_6_F2.mzML	CLA_AA_H117_A8.mzML	0.9629566106711682
H4_GB1_C9_A9.mzML	CLA_AA_H117_A8.mzML	0.9565627757236931
BL_178_WT_3A_A7.mzML	CLA_AA_H117_A8.mzML	0.9780047064892708
CLA_JM_H23_6_F11.mzML	CLA_AA_H117_A8.mzML	0.9797472897528654
CLA_AA_H117_8_H8.mzML	CLA_AA_H117_A8.mzML	0.3236833352717553
BL_178_WT_3A_4_D7.mzML	CLA_AA_H117_A8.mzML	0.9782813878618465
DSM_105335_6_F5.mzML	CLA_AA_H117_A8.mzML	0.9056603773584906
BL_178_WT_3A_2_B7.mzML	CLA_AA_H117_A8.mzML	0.9811320754716981
BL_178_WT_3A_8_H7.mzML	CLA_AA_H117_A8.mzML	0.9594945795057309
CLA_AA_H117_4_D8.mzML	CLA_AA_H117_A8.mzML	0.32009989634991454
CLA_AA_H149_6_F3.mzML	CLA_AA_H117_A8.mzML	0.9433962264150944
CLA_JM_H27_6_F6.mzML	CLA_AA_H117_A8.mzML	0.8788593692813949
CLA_AA_H117_2_B8.mzML	CLA_AA_H117_A8.mzML	0.2540521027075635
CLA_AA_H284_6_F1.mzML	CLA_AA_H117_A8.mzML	0.9594945795057309
McC_252_APC_1B1_7_G10.mzML	CLA_AA_H117_A8.mzML	0.9809515170560135
CLA_JM_H23_A12.mzML	CLA_AA_H117_A8.mzML	0.9656598590128277
McC_252_APC_1B1_4_D10.mzML	CLA_AA_H117_A8.mzML	0.9816444225446412
McC_252_APC_1B1_A10.mzML	CLA_AA_H117_A8.mzML	0.9632888450892824
H4_GB1_C9_6_F9.mzML	CLA_AA_H117_A8.mzML	0.9206948414281856
McC_252_APC_1B1_2_B10.mzML	CLA_AA_H117_A8.mzML	0.946351533303425
CLA_AA_H222_7_G2.mzML	CLA_AA_H117_A8.mzML	0.9565627757236931
McC_252_APC_1B1_8_H10.mzML	CLA_AA_H117_A8.mzML	0.9651103818673974
CLA_AA_H222_A2.mzML	CLA_AA_H117_A8.mzML	0.9576096096600702
BL_178_WT_3A_3_C7.mzML	CLA_AA_H117_A8.mzML	1.0
CLA_JM_H27_A6.mzML	CLA_AA_H117_A8.mzML	0.8417150376956815
BL_178_WT_3A_5_E7.mzML	CLA_AA_H117_A8.mzML	0.9565627757236931
DSM_105335_7_G5.mzML	CLA_AA_H117_A8.mzML	0.9439227845907956
CLA_AA_H117_3_C8.mzML	CLA_AA_H117_A8.mzML	0.7872019293604274
CLA_JM_H27_7_G6.mzML	CLA_AA_H117_A8.mzML	0.8466626701684032
CLA_AA_H149_7_G3.mzML	CLA_AA_H117_A8.mzML	0.9468004823401068
CLA_AA_H117_5_E8.mzML	CLA_AA_H117_A8.mzML	0.2904398050145116
CLA_AA_H284_3_C1.mzML	CLA_AA_H117_A8.mzML	0.9378763475078064
CLA_JM_H23_8_H11.mzML	CLA_AA_H117_A8.mzML	0.9392418692585963
CLA_AA_H284_A1.mzML	CLA_AA_H117_A8.mzML	0.9028714137642736
CLA_AA_H284_5_E1.mzML	CLA_AA_H117_A8.mzML	0.9265776901785647
CLA_JM_H23_3_C12.mzML	CLA_AA_H117_A8.mzML	0.9792921158359355
H4_GB1_C9_5_E9.mzML	CLA_AA_H117_A8.mzML	0.9371581311332338
H4_GB1_C9_3_C9.mzML	CLA_AA_H117_A8.mzML	0.9356436519789784
CLA_JM_H23_7_G11.mzML	CLA_AA_H117_A8.mzML	0.961903034112027
CLA_AA_H222_8_H2.mzML	CLA_AA_H117_A8.mzML	0.9356436519789784
CLA_AA_H222_2_B2.mzML	CLA_AA_H117_A8.mzML	0.9565627757236931
CLA_AA_H222_4_D2.mzML	CLA_AA_H117_A8.mzML	0.9581054207554892
CLA_AA_H149_4_D3.mzML	CLA_AA_H117_A8.mzML	0.9392418692585963
CLA_JM_H27_4_D6.mzML	CLA_AA_H117_A8.mzML	0.8657498898073595
CLA_AA_H149_2_B3.mzML	CLA_AA_H117_A8.mzML	0.9607541245860889
DSM_105335_8_H5.mzML	CLA_AA_H117_A8.mzML	0.9038283689858975
CLA_AA_H117_6_F8.mzML	CLA_AA_H117_A8.mzML	0.3268275073214597
CLA_JM_H27_2_B6.mzML	CLA_AA_H117_A8.mzML	0.8321873622591993
CLA_JM_H27_8_H6.mzML	CLA_AA_H117_A8.mzML	0.8816445836725573
CLA_AA_H149_8_H3.mzML	CLA_AA_H117_A8.mzML	0.9284687110712334
DSM_105335_2_B5.mzML	CLA_AA_H117_A8.mzML	0.9259132213423363
DSM_105335_4_D5.mzML	CLA_AA_H117_A8.mzML	0.9265776901785647
BL_178_WT_3A_6_F7.mzML	CLA_AA_H117_A8.mzML	0.9780047064892708
CLA_AA_H149_A3.mzML	CLA_AA_H117_A8.mzML	0.9405211310711392
CLA_AA_H284_8_H1.mzML	CLA_AA_H117_A8.mzML	0.9585842316718709
McC_252_APC_1B1_5_E10.mzML	CLA_AA_H117_A8.mzML	0.9651103818673974
CLA_AA_H284_4_D1.mzML	CLA_AA_H117_A8.mzML	0.9198556100299139
CLA_AA_H284_2_B1.mzML	CLA_AA_H117_A8.mzML	0.9364144144901054
McC_252_APC_1B1_6_F10.mzML	CLA_AA_H117_A8.mzML	0.9488875567228011
H4_GB1_C9_8_H9.mzML	CLA_AA_H117_A8.mzML	0.9392418692585963
McC_252_APC_1B1_3_C10.mzML	CLA_AA_H117_A8.mzML	0.9639273486645956
H4_GB1_C9_2_B9.mzML	CLA_AA_H117_A8.mzML	0.8976174805276748
H4_GB1_C9_4_D9.mzML	CLA_AA_H117_A8.mzML	0.8976174805276748
CLA_AA_H222_5_E2.mzML	CLA_AA_H117_A8.mzML	0.9570957679859856
DSM_105335_A5.mzML	CLA_AA_H117_A8.mzML	0.9265776901785647
CLA_AA_H222_3_C2.mzML	CLA_AA_H117_A8.mzML	0.9590469922110699
CLA_JM_H27_3_C6.mzML	CLA_AA_H117_A8.mzML	0.8522404517567983
CLA_AA_H117_7_G8.mzML	CLA_AA_H117_A8.mzML	0.3668601507827257
CLA_AA_H149_3_C3.mzML	CLA_AA_H117_A8.mzML	0.9422970213915385
CLA_JM_H27_5_E6.mzML	CLA_AA_H117_A8.mzML	0.8677098506295577
CLA_AA_H149_5_E3.mzML	CLA_AA_H117_A8.mzML	0.9642343555356168
DSM_105335_5_E5.mzML	CLA_AA_H117_A8.mzML	0.8936009646802137
BL_178_WT_3A_7_G7.mzML	CLA_AA_H117_A8.mzML	0.9782813878618465
DSM_105335_3_C5.mzML	CLA_AA_H117_A8.mzML	0.8936009646802137
CLA_AA_H284_7_G1.mzML	CLA_JM_H23_4_D12.mzML	0.8832085675052432
CLA_AA_H117_A8.mzML	CLA_JM_H23_4_D12.mzML	1.0
CLA_JM_H23_4_D12.mzML	CLA_JM_H23_4_D12.mzML	0.0
H4_GB1_C9_7_G9.mzML	CLA_JM_H23_4_D12.mzML	1.0
CLA_JM_H23_2_B12.mzML	CLA_JM_H23_4_D12.mzML	0.7286012361808596
CLA_JM_H23_5_E11.mzML	CLA_JM_H23_4_D12.mzML	0.6344909878749032
CLA_AA_H222_6_F2.mzML	CLA_JM_H23_4_D12.mzML	1.0
H4_GB1_C9_A9.mzML	CLA_JM_H23_4_D12.mzML	1.0
BL_178_WT_3A_A7.mzML	CLA_JM_H23_4_D12.mzML	0.8330548591764555
CLA_JM_H23_6_F11.mzML	CLA_JM_H23_4_D12.mzML	0.6618184959542599
CLA_AA_H117_8_H8.mzML	CLA_JM_H23_4_D12.mzML	1.0
BL_178_WT_3A_4_D7.mzML	CLA_JM_H23_4_D12.mzML	0.9340619526604212
DSM_105335_6_F5.mzML	CLA_JM_H23_4_D12.mzML	0.9427166849873795
BL_178_WT_3A_2_B7.mzML	CLA_JM_H23_4_D12.mzML	0.8854333699747591
BL_178_WT_3A_8_H7.mzML	CLA_JM_H23_4_D12.mzML	0.9077686807147981
CLA_AA_H117_4_D8.mzML	CLA_JM_H23_4_D12.mzML	1.0
CLA_AA_H149_6_F3.mzML	CLA_JM_H23_4_D12.mzML	0.9713583424936898
CLA_JM_H27_6_F6.mzML	CLA_JM_H23_4_D12.mzML	0.9737296531253633
CLA_AA_H117_2_B8.mzML	CLA_JM_H23_4_D12.mzML	1.0
CLA_AA_H284_6_F1.mzML	CLA_JM_H23_4_D12.mzML	0.9385124538098655
McC_252_APC_1B1_7_G10.mzML	CLA_JM_H23_4_D12.mzML	0.9421685068033759
CLA_JM_H23_A12.mzML	CLA_JM_H23_4_D12.mzML	0.8436141894571939
McC_252_APC_1B1_4_D10.mzML	CLA_JM_H23_4_D12.mzML	0.9721360893712323
McC_252_APC_1B1_A10.mzML	CLA_JM_H23_4_D12.mzML	0.9721360893712323
H4_GB1_C9_6_F9.mzML	CLA_JM_H23_4_D12.mzML	1.0
McC_252_APC_1B1_2_B10.mzML	CLA_JM_H23_4_D12.mzML	0.9728537355101048
CLA_AA_H222_7_G2.mzML	CLA_JM_H23_4_D12.mzML	1.0
McC_252_APC_1B1_8_H10.mzML	CLA_JM_H23_4_D12.mzML	0.9735186429333812
CLA_AA_H222_A2.mzML	CLA_JM_H23_4_D12.mzML	0.9678255273956107
BL_178_WT_3A_3_C7.mzML	CLA_JM_H23_4_D12.mzML	0.9067495191759686
CLA_JM_H27_A6.mzML	CLA_JM_H23_4_D12.mzML	0.9733024650030961
BL_178_WT_3A_5_E7.mzML	CLA_JM_H23_4_D12.mzML	0.8681239053208426
DSM_105335_7_G5.mzML	CLA_JM_H23_4_D12.mzML	0.9432495646160834
CLA_AA_H117_3_C8.mzML	CLA_JM_H23_4_D12.mzML	1.0
CLA_JM_H27_7_G6.mzML	CLA_JM_H23_4_D12.mzML	0.9741369699944065
CLA_AA_H149_7_G3.mzML	CLA_JM_H23_4_D12.mzML	1.0
CLA_AA_H117_5_E8.mzML	CLA_JM_H23_4_D12.mzML	1.0
CLA_AA_H284_3_C1.mzML	CLA_JM_H23_4_D12.mzML	0.9371305386538069
CLA_JM_H23_8_H11.mzML	CLA_JM_H23_4_D12.mzML	0.7540498152394617
CLA_AA_H284_A1.mzML	CLA_JM_H23_4_D12.mzML	0.9115348263070617
CLA_AA_H284_5_E1.mzML	CLA_JM_H23_4_D12.mzML	0.916408268113697
CLA_JM_H23_3_C12.mzML	CLA_JM_H23_4_D12.mzML	0.7170874239421308
H4_GB1_C9_5_E9.mzML	CLA_JM_H23_4_D12.mzML	1.0
H4_GB1_C9_3_C9.mzML	CLA_JM_H23_4_D12.mzML	1.0
CLA_JM_H23_7_G11.mzML	CLA_JM_H23_4_D12.mzML	0.6530110408202559
CLA_AA_H222_8_H2.mzML	CLA_JM_H23_4_D12.mzML	1.0
CLA_AA_H222_2_B2.mzML	CLA_JM_H23_4_D12.mzML	0.9670309763302106
CLA_AA_H222_4_D2.mzML	CLA_JM_H23_4_D12.mzML	0.9682018499625553
CLA_AA_H149_4_D3.mzML	CLA_JM_H23_4_D12.mzML	1.0
CLA_JM_H27_4_D6.mzML	CLA_JM_H23_4_D12.mzML	0.9490518197887332
CLA_AA_H149_2_B3.mzML	CLA_JM_H23_4_D12.mzML	1.0
DSM_105335_8_H5.mzML	CLA_JM_H23_4_D12.mzML	0.9416042837526216
CLA_AA_H117_6_F8.mzML	CLA_JM_H23_4_D12.mzML	1.0
CLA_JM_H27_2_B6.mzML	CLA_JM_H23_4_D12.mzML	0.9745259098943666
CLA_JM_H27_8_H6.mzML	CLA_JM_H23_4_D12.mzML	1.0
CLA_AA_H149_8_H3.mzML	CLA_JM_H23_4_D12.mzML	1.0
DSM_105335_2_B5.mzML	CLA_JM_H23_4_D12.mzML	0.91565176643267
DSM_105335_4_D5.mzML	CLA_JM_H23_4_D12.mzML	0.9442721787424647
BL_178_WT_3A_6_F7.mzML	CLA_JM_H23_4_D12.mzML	0.9332219436705822
CLA_AA_H149_A3.mzML	CLA_JM_H23_4_D12.mzML	1.0
CLA_AA_H284_8_H1.mzML	CLA_JM_H23_4_D12.mzML	0.9056958079807103
McC_252_APC_1B1_5_E10.mzML	CLA_JM_H23_4_D12.mzML	0.9735186429333812
CLA_AA_H284_4_D1.mzML	CLA_JM_H23_4_D12.mzML	0.908755140299129
CLA_AA_H284_2_B1.mzML	CLA_JM_H23_4_D12.mzML	0.9356510547912213
McC_252_APC_1B1_6_F10.mzML	CLA_JM_H23_4_D12.mzML	0.9741369699944065
H4_GB1_C9_8_H9.mzML	CLA_JM_H23_4_D12.mzML	1.0
McC_252_APC_1B1_3_C10.mzML	CLA_JM_H23_4_D12.mzML	0.9726207160903303
H4_GB1_C9_2_B9.mzML	CLA_JM_H23_4_D12.mzML	1.0
H4_GB1_C9_4_D9.mzML	CLA_JM_H23_4_D12.mzML	1.0
CLA_AA_H222_5_E2.mzML	CLA_JM_H23_4_D12.mzML	0.9674355195487082
DSM_105335_A5.mzML	CLA_JM_H23_4_D12.mzML	0.9442721787424647
CLA_AA_H222_3_C2.mzML	CLA_JM_H23_4_D12.mzML	0.9689165063919896
CLA_JM_H27_3_C6.mzML	CLA_JM_H23_4_D12.mzML	0.9501555213720774
CLA_AA_H117_7_G8.mzML	CLA_JM_H23_4_D12.mzML	1.0
CLA_AA_H149_3_C3.mzML	CLA_JM_H23_4_D12.mzML	1.0
CLA_JM_H27_5_E6.mzML	CLA_JM_H23_4_D12.mzML	0.9246934431491792
CLA_AA_H149_5_E3.mzML	CLA_JM_H23_4_D12.mzML	1.0
DSM_105335_5_E5.mzML	CLA_JM_H23_4_D12.mzML	0.9461618097941834
BL_178_WT_3A_7_G7.mzML	CLA_JM_H23_4_D12.mzML	0.8681239053208426
DSM_105335_3_C5.mzML	CLA_JM_H23_4_D12.mzML	0.9461618097941834
CLA_AA_H284_7_G1.mzML	H4_GB1_C9_7_G9.mzML	0.9793539965246166
CLA_AA_H117_A8.mzML	H4_GB1_C9_7_G9.mzML	0.9189891590114618
CLA_JM_H23_4_D12.mzML	H4_GB1_C9_7_G9.mzML	1.0
H4_GB1_C9_7_G9.mzML	H4_GB1_C9_7_G9.mzML	0.0
CLA_JM_H23_2_B12.mzML	H4_GB1_C9_7_G9.mzML	0.9680153489496399
CLA_JM_H23_5_E11.mzML	H4_GB1_C9_7_G9.mzML	0.9602378613756228
CLA_AA_H222_6_F2.mzML	H4_GB1_C9_7_G9.mzML	0.9403567920634341
H4_GB1_C9_A9.mzML	H4_GB1_C9_7_G9.mzML	0.3239340140257724
BL_178_WT_3A_A7.mzML	H4_GB1_C9_7_G9.mzML	0.9527807835350114
CLA_JM_H23_6_F11.mzML	H4_GB1_C9_7_G9.mzML	0.9782608695652174
CLA_AA_H117_8_H8.mzML	H4_GB1_C9_7_G9.mzML	0.8911068987039059
BL_178_WT_3A_4_D7.mzML	H4_GB1_C9_7_G9.mzML	0.9533747595879843
DSM_105335_6_F5.mzML	H4_GB1_C9_7_G9.mzML	0.8784837385171926
BL_178_WT_3A_2_B7.mzML	H4_GB1_C9_7_G9.mzML	0.8784837385171926
BL_178_WT_3A_8_H7.mzML	H4_GB1_C9_7_G9.mzML	0.9347826086956522
CLA_AA_H117_4_D8.mzML	H4_GB1_C9_7_G9.mzML	0.8957427929714626
CLA_AA_H149_6_F3.mzML	H4_GB1_C9_7_G9.mzML	0.9189891590114618
CLA_JM_H27_6_F6.mzML	H4_GB1_C9_7_G9.mzML	0.9256962383232863
CLA_AA_H117_2_B8.mzML	H4_GB1_C9_7_G9.mzML	0.9218833433135493
CLA_AA_H284_6_F1.mzML	H4_GB1_C9_7_G9.mzML	0.9565217391304348
McC_252_APC_1B1_7_G10.mzML	H4_GB1_C9_7_G9.mzML	0.918213917989047
CLA_JM_H23_A12.mzML	H4_GB1_C9_7_G9.mzML	0.9815697554806379
McC_252_APC_1B1_4_D10.mzML	H4_GB1_C9_7_G9.mzML	0.9802972398440225
McC_252_APC_1B1_A10.mzML	H4_GB1_C9_7_G9.mzML	0.9802972398440225
H4_GB1_C9_6_F9.mzML	H4_GB1_C9_7_G9.mzML	0.4041204284688761
McC_252_APC_1B1_2_B10.mzML	H4_GB1_C9_7_G9.mzML	0.9616093845906231
CLA_AA_H222_7_G2.mzML	H4_GB1_C9_7_G9.mzML	0.9300621393819765
McC_252_APC_1B1_8_H10.mzML	H4_GB1_C9_7_G9.mzML	0.9625497056863431
CLA_AA_H222_A2.mzML	H4_GB1_C9_7_G9.mzML	0.8862460612016775
BL_178_WT_3A_3_C7.mzML	H4_GB1_C9_7_G9.mzML	0.8901032544340355
CLA_JM_H27_A6.mzML	H4_GB1_C9_7_G9.mzML	0.9056099598136206
BL_178_WT_3A_5_E7.mzML	H4_GB1_C9_7_G9.mzML	0.9766873797939921
DSM_105335_7_G5.mzML	H4_GB1_C9_7_G9.mzML	0.8394855292189745
CLA_AA_H117_3_C8.mzML	H4_GB1_C9_7_G9.mzML	0.9238613012373119
CLA_JM_H27_7_G6.mzML	H4_GB1_C9_7_G9.mzML	0.9085603805050682
CLA_AA_H149_7_G3.mzML	H4_GB1_C9_7_G9.mzML	0.9048266265466399
CLA_AA_H117_5_E8.mzML	H4_GB1_C9_7_G9.mzML	0.9023541791419366
CLA_AA_H284_3_C1.mzML	H4_GB1_C9_7_G9.mzML	0.9777722887762806
CLA_JM_H23_8_H11.mzML	H4_GB1_C9_7_G9.mzML	0.9565217391304348
CLA_AA_H284_A1.mzML	H4_GB1_C9_7_G9.mzML	0.9791485585942925
CLA_AA_H284_5_E1.mzML	H4_GB1_C9_7_G9.mzML	0.9408917195320674
CLA_JM_H23_3_C12.mzML	H4_GB1_C9_7_G9.mzML	0.9777722887762806
H4_GB1_C9_5_E9.mzML	H4_GB1_C9_7_G9.mzML	0.2130359367767466
H4_GB1_C9_3_C9.mzML	H4_GB1_C9_7_G9.mzML	0.17104366169469254
CLA_JM_H23_7_G11.mzML	H4_GB1_C9_7_G9.mzML	0.9795534794972617
CLA_AA_H222_8_H2.mzML	H4_GB1_C9_7_G9.mzML	0.9309203051412244
CLA_AA_H222_2_B2.mzML	H4_GB1_C9_7_G9.mzML	0.9300621393819765
CLA_AA_H222_4_D2.mzML	H4_GB1_C9_7_G9.mzML	0.9325459374380068
CLA_AA_H149_4_D3.mzML	H4_GB1_C9_7_G9.mzML	0.9347826086956522
CLA_JM_H27_4_D6.mzML	H4_GB1_C9_7_G9.mzML	0.927948392566998
CLA_AA_H149_2_B3.mzML	H4_GB1_C9_7_G9.mzML	0.8946843170322163
DSM_105335_8_H5.mzML	H4_GB1_C9_7_G9.mzML	0.8967699826230833
CLA_AA_H117_6_F8.mzML	H4_GB1_C9_7_G9.mzML	0.9023541791419366
CLA_JM_H27_2_B6.mzML	H4_GB1_C9_7_G9.mzML	0.9099354907087475
CLA_JM_H27_8_H6.mzML	H4_GB1_C9_7_G9.mzML	0.9637022995679686
CLA_AA_H149_8_H3.mzML	H4_GB1_C9_7_G9.mzML	0.8848281537718694
DSM_105335_2_B5.mzML	H4_GB1_C9_7_G9.mzML	0.8608325148146798
DSM_105335_4_D5.mzML	H4_GB1_C9_7_G9.mzML	0.8423779187521798
BL_178_WT_3A_6_F7.mzML	H4_GB1_C9_7_G9.mzML	0.9291711753025171
CLA_AA_H149_A3.mzML	H4_GB1_C9_7_G9.mzML	0.9574371734620626
CLA_AA_H284_8_H1.mzML	H4_GB1_C9_7_G9.mzML	0.9333168663288419
McC_252_APC_1B1_5_E10.mzML	H4_GB1_C9_7_G9.mzML	0.9812748528431715
CLA_AA_H284_4_D1.mzML	H4_GB1_C9_7_G9.mzML	0.935480140957099
CLA_AA_H284_2_B1.mzML	H4_GB1_C9_7_G9.mzML	0.9317476367210065
McC_252_APC_1B1_6_F10.mzML	H4_GB1_C9_7_G9.mzML	0.9634241522020273
H4_GB1_C9_8_H9.mzML	H4_GB1_C9_7_G9.mzML	0.34782608695652195
